adm0_name,phase3,phase4,phase5,phase35,chtype,exercise_label,exercise_year
Nigeria,18819,0,0,18819,current,Sep-Dec,2019
Nigeria,74233,37117,0,111350,current,Sep-Dec,2019
Nigeria,51797,22199,0,73996,current,Sep-Dec,2019
Nigeria,52504,19252,0,71756,current,Sep-Dec,2019
Nigeria,75839,27085,0,102924,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,43029,18441,0,61470,current,Sep-Dec,2019
Nigeria,120813,0,0,120813,current,Sep-Dec,2019
Nigeria,76306,0,0,76306,current,Sep-Dec,2019
Nigeria,25024,0,0,25024,current,Sep-Dec,2019
Nigeria,14210,5684,0,19894,current,Sep-Dec,2019
Nigeria,35320,11773,0,47093,current,Sep-Dec,2019
Nigeria,35096,9359,0,44454,current,Sep-Dec,2019
Nigeria,8303,0,0,8303,current,Sep-Dec,2019
Nigeria,32633,0,0,32633,current,Sep-Dec,2019
Nigeria,8391,0,0,8391,current,Sep-Dec,2019
Nigeria,12628,0,0,12628,current,Sep-Dec,2019
Nigeria,17125,0,0,17125,current,Sep-Dec,2019
Nigeria,73946,13445,0,87391,current,Sep-Dec,2019
Nigeria,79109,9041,0,88151,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,23012,0,0,23012,current,Sep-Dec,2019
Nigeria,44027,0,0,44027,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,14154,0,0,14154,current,Sep-Dec,2019
Nigeria,6738,0,0,6738,current,Sep-Dec,2019
Nigeria,6745,0,0,6745,current,Sep-Dec,2019
Nigeria,5900,0,0,5900,current,Sep-Dec,2019
Nigeria,9898,0,0,9898,current,Sep-Dec,2019
Nigeria,9963,0,0,9963,current,Sep-Dec,2019
Nigeria,1931,0,0,1931,current,Sep-Dec,2019
Nigeria,2073,0,0,2073,current,Sep-Dec,2019
Nigeria,1655,0,0,1655,current,Sep-Dec,2019
Nigeria,1522,0,0,1522,current,Sep-Dec,2019
Nigeria,3902,0,0,3902,current,Sep-Dec,2019
Nigeria,1883,0,0,1883,current,Sep-Dec,2019
Nigeria,2811,0,0,2811,current,Sep-Dec,2019
Nigeria,2406,0,0,2406,current,Sep-Dec,2019
Nigeria,4585,0,0,4585,current,Sep-Dec,2019
Nigeria,1420,0,0,1420,current,Sep-Dec,2019
Nigeria,3666,0,0,3666,current,Sep-Dec,2019
Nigeria,3356,0,0,3356,current,Sep-Dec,2019
Nigeria,2525,0,0,2525,current,Sep-Dec,2019
Nigeria,3961,0,0,3961,current,Sep-Dec,2019
Nigeria,1867,0,0,1867,current,Sep-Dec,2019
Nigeria,6217,0,0,6217,current,Sep-Dec,2019
Nigeria,2399,0,0,2399,current,Sep-Dec,2019
Nigeria,4387,0,,4387,current,Sep-Dec,2019
Nigeria,3106,0,,3106,current,Sep-Dec,2019
Nigeria,3758,0,,3758,current,Sep-Dec,2019
Nigeria,4705,0,,4705,current,Sep-Dec,2019
Nigeria,5169,0,,5169,current,Sep-Dec,2019
Nigeria,5618,0,,5618,current,Sep-Dec,2019
Nigeria,2260,0,,2260,current,Sep-Dec,2019
Nigeria,3936,0,,3936,current,Sep-Dec,2019
Nigeria,3850,0,,3850,current,Sep-Dec,2019
Nigeria,2792,0,,2792,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,3120,0,0,3120,current,Sep-Dec,2019
Nigeria,3556,0,0,3556,current,Sep-Dec,2019
Nigeria,4036,0,0,4036,current,Sep-Dec,2019
Nigeria,2941,0,0,2941,current,Sep-Dec,2019
Nigeria,2081,0,0,2081,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,9584,0,0,9584,current,Sep-Dec,2019
Nigeria,7588,0,0,7588,current,Sep-Dec,2019
Nigeria,7174,0,0,7174,current,Sep-Dec,2019
Nigeria,6648,0,0,6648,current,Sep-Dec,2019
Nigeria,5247,0,0,5247,current,Sep-Dec,2019
Nigeria,4686,0,0,4686,current,Sep-Dec,2019
Nigeria,8359,0,0,8359,current,Sep-Dec,2019
Nigeria,4551,0,0,4551,current,Sep-Dec,2019
Nigeria,11654,0,0,11654,current,Sep-Dec,2019
Nigeria,18150,0,0,18150,current,Sep-Dec,2019
Nigeria,16430,0,0,16430,current,Sep-Dec,2019
Nigeria,16777,0,0,16777,current,Sep-Dec,2019
Nigeria,4949,0,0,4949,current,Sep-Dec,2019
Nigeria,19413,0,0,19413,current,Sep-Dec,2019
Nigeria,19413,0,0,19413,current,Sep-Dec,2019
Nigeria,5104,0,0,5104,current,Sep-Dec,2019
Nigeria,6114,0,0,6114,current,Sep-Dec,2019
Nigeria,4217,0,0,4217,current,Sep-Dec,2019
Nigeria,4374,0,0,4374,current,Sep-Dec,2019
Nigeria,2202,0,0,2202,current,Sep-Dec,2019
Nigeria,4377,0,0,4377,current,Sep-Dec,2019
Nigeria,2925,0,0,2925,current,Sep-Dec,2019
Nigeria,2087,0,0,2087,current,Sep-Dec,2019
Nigeria,26617,0,0,26617,current,Sep-Dec,2019
Nigeria,14332,0,0,14332,current,Sep-Dec,2019
Nigeria,12718,0,0,12718,current,Sep-Dec,2019
Nigeria,7540,0,0,7540,current,Sep-Dec,2019
Nigeria,17945,0,0,17945,current,Sep-Dec,2019
Nigeria,22744,0,0,22744,current,Sep-Dec,2019
Nigeria,18712,0,0,18712,current,Sep-Dec,2019
Nigeria,9095,0,0,9095,current,Sep-Dec,2019
Nigeria,8751,0,0,8751,current,Sep-Dec,2019
Nigeria,23597,0,0,23597,current,Sep-Dec,2019
Nigeria,37908,0,0,37908,current,Sep-Dec,2019
Nigeria,14101,0,0,14101,current,Sep-Dec,2019
Nigeria,23141,0,0,23141,current,Sep-Dec,2019
Nigeria,8381,0,0,8381,current,Sep-Dec,2019
Nigeria,13959,0,0,13959,current,Sep-Dec,2019
Nigeria,5134,0,0,5134,current,Sep-Dec,2019
Nigeria,8845,0,0,8845,current,Sep-Dec,2019
Nigeria,6689,0,0,6689,current,Sep-Dec,2019
Nigeria,7824,0,0,7824,current,Sep-Dec,2019
Nigeria,6712,0,0,6712,current,Sep-Dec,2019
Nigeria,5836,0,0,5836,current,Sep-Dec,2019
Nigeria,4867,0,0,4867,current,Sep-Dec,2019
Nigeria,3501,0,0,3501,current,Sep-Dec,2019
Nigeria,6995,0,0,6995,current,Sep-Dec,2019
Nigeria,3285,0,0,3285,current,Sep-Dec,2019
Nigeria,4422,0,0,4422,current,Sep-Dec,2019
Nigeria,3134,0,0,3134,current,Sep-Dec,2019
Nigeria,5013,0,0,5013,current,Sep-Dec,2019
Nigeria,5486,0,0,5486,current,Sep-Dec,2019
Nigeria,5963,0,0,5963,current,Sep-Dec,2019
Nigeria,6099,0,0,6099,current,Sep-Dec,2019
Nigeria,5545,0,0,5545,current,Sep-Dec,2019
Nigeria,4788,0,0,4788,current,Sep-Dec,2019
Nigeria,5147,0,0,5147,current,Sep-Dec,2019
Nigeria,6592,0,0,6592,current,Sep-Dec,2019
Nigeria,4578,0,0,4578,current,Sep-Dec,2019
Nigeria,4405,0,0,4405,current,Sep-Dec,2019
Nigeria,8491,0,0,8491,current,Sep-Dec,2019
Nigeria,4712,0,0,4712,current,Sep-Dec,2019
Nigeria,7233,0,0,7233,current,Sep-Dec,2019
Nigeria,7957,0,0,7957,current,Sep-Dec,2019
Nigeria,6440,0,0,6440,current,Sep-Dec,2019
Nigeria,7267,0,0,7267,current,Sep-Dec,2019
Nigeria,5995,0,0,5995,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,4294,0,0,4294,current,Sep-Dec,2019
Nigeria,2260,0,0,2260,current,Sep-Dec,2019
Nigeria,1849,0,0,1849,current,Sep-Dec,2019
Nigeria,1528,0,0,1528,current,Sep-Dec,2019
Nigeria,2292,0,0,2292,current,Sep-Dec,2019
Nigeria,2462,0,0,2462,current,Sep-Dec,2019
Nigeria,2552,0,0,2552,current,Sep-Dec,2019
Nigeria,1575,0,0,1575,current,Sep-Dec,2019
Nigeria,2806,0,0,2806,current,Sep-Dec,2019
Nigeria,2500,0,0,2500,current,Sep-Dec,2019
Nigeria,2080,0,0,2080,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,1013,0,0,1013,current,Sep-Dec,2019
Nigeria,4056,0,0,4056,current,Sep-Dec,2019
Nigeria,1866,0,0,1866,current,Sep-Dec,2019
Nigeria,2281,0,0,2281,current,Sep-Dec,2019
Nigeria,2986,0,0,2986,current,Sep-Dec,2019
Nigeria,1282,0,0,1282,current,Sep-Dec,2019
Nigeria,2338,0,0,2338,current,Sep-Dec,2019
Nigeria,2624,0,0,2624,current,Sep-Dec,2019
Nigeria,2865,0,0,2865,current,Sep-Dec,2019
Nigeria,3024,0,0,3024,current,Sep-Dec,2019
Nigeria,1757,0,0,1757,current,Sep-Dec,2019
Nigeria,3594,0,0,3594,current,Sep-Dec,2019
Nigeria,2208,0,0,2208,current,Sep-Dec,2019
Nigeria,2242,0,0,2242,current,Sep-Dec,2019
Nigeria,4006,0,0,4006,current,Sep-Dec,2019
Nigeria,1809,0,0,1809,current,Sep-Dec,2019
Nigeria,1904,0,0,1904,current,Sep-Dec,2019
Nigeria,1385,0,0,1385,current,Sep-Dec,2019
Nigeria,1920,0,0,1920,current,Sep-Dec,2019
Nigeria,1519,0,0,1519,current,Sep-Dec,2019
Nigeria,2497,0,0,2497,current,Sep-Dec,2019
Nigeria,2040,0,0,2040,current,Sep-Dec,2019
Nigeria,2866,0,0,2866,current,Sep-Dec,2019
Nigeria,2468,0,0,2468,current,Sep-Dec,2019
Nigeria,1959,0,0,1959,current,Sep-Dec,2019
Nigeria,1867,0,0,1867,current,Sep-Dec,2019
Nigeria,1777,0,0,1777,current,Sep-Dec,2019
Nigeria,3241,0,0,3241,current,Sep-Dec,2019
Nigeria,3720,0,0,3720,current,Sep-Dec,2019
Nigeria,4576,0,0,4576,current,Sep-Dec,2019
Nigeria,6336,0,0,6336,current,Sep-Dec,2019
Nigeria,2837,0,0,2837,current,Sep-Dec,2019
Nigeria,3196,0,0,3196,current,Sep-Dec,2019
Nigeria,4887,0,0,4887,current,Sep-Dec,2019
Nigeria,5682,0,0,5682,current,Sep-Dec,2019
Nigeria,7280,0,0,7280,current,Sep-Dec,2019
Nigeria,6644,0,0,6644,current,Sep-Dec,2019
Nigeria,2570,0,0,2570,current,Sep-Dec,2019
Nigeria,885,0,0,885,current,Sep-Dec,2019
Nigeria,2670,0,0,2670,current,Sep-Dec,2019
Nigeria,2403,0,0,2403,current,Sep-Dec,2019
Nigeria,2803,0,0,2803,current,Sep-Dec,2019
Nigeria,3083,0,0,3083,current,Sep-Dec,2019
Nigeria,3324,0,0,3324,current,Sep-Dec,2019
Nigeria,2723,0,0,2723,current,Sep-Dec,2019
Nigeria,1263,0,0,1263,current,Sep-Dec,2019
Nigeria,2051,0,0,2051,current,Sep-Dec,2019
Nigeria,1515,0,0,1515,current,Sep-Dec,2019
Nigeria,1389,0,0,1389,current,Sep-Dec,2019
Nigeria,2843,0,0,2843,current,Sep-Dec,2019
Nigeria,2956,0,0,2956,current,Sep-Dec,2019
Nigeria,2304,0,0,2304,current,Sep-Dec,2019
Nigeria,5951,0,0,5951,current,Sep-Dec,2019
Nigeria,5555,0,0,5555,current,Sep-Dec,2019
Nigeria,4118,0,0,4118,current,Sep-Dec,2019
Nigeria,9960,0,0,9960,current,Sep-Dec,2019
Nigeria,6301,0,0,6301,current,Sep-Dec,2019
Nigeria,6477,0,0,6477,current,Sep-Dec,2019
Nigeria,6839,0,0,6839,current,Sep-Dec,2019
Nigeria,3181,0,0,3181,current,Sep-Dec,2019
Nigeria,15750,0,0,15750,current,Sep-Dec,2019
Nigeria,11217,0,0,11217,current,Sep-Dec,2019
Nigeria,4747,0,0,4747,current,Sep-Dec,2019
Nigeria,1802,0,0,1802,current,Sep-Dec,2019
Nigeria,1891,0,0,1891,current,Sep-Dec,2019
Nigeria,1512,0,0,1512,current,Sep-Dec,2019
Nigeria,1556,0,0,1556,current,Sep-Dec,2019
Nigeria,3332,0,0,3332,current,Sep-Dec,2019
Nigeria,2902,0,0,2902,current,Sep-Dec,2019
Nigeria,1463,0,0,1463,current,Sep-Dec,2019
Nigeria,2203,0,0,2203,current,Sep-Dec,2019
Nigeria,3855,0,0,3855,current,Sep-Dec,2019
Nigeria,2849,0,0,2849,current,Sep-Dec,2019
Nigeria,3456,0,0,3456,current,Sep-Dec,2019
Nigeria,1673,0,0,1673,current,Sep-Dec,2019
Nigeria,2449,0,0,2449,current,Sep-Dec,2019
Nigeria,2254,0,0,2254,current,Sep-Dec,2019
Nigeria,2679,0,0,2679,current,Sep-Dec,2019
Nigeria,2419,0,0,2419,current,Sep-Dec,2019
Nigeria,2486,0,0,2486,current,Sep-Dec,2019
Nigeria,2688,0,0,2688,current,Sep-Dec,2019
Nigeria,2290,0,0,2290,current,Sep-Dec,2019
Nigeria,2493,0,0,2493,current,Sep-Dec,2019
Nigeria,3238,0,0,3238,current,Sep-Dec,2019
Nigeria,1074,0,0,1074,current,Sep-Dec,2019
Nigeria,1610,0,0,1610,current,Sep-Dec,2019
Nigeria,3098,0,0,3098,current,Sep-Dec,2019
Nigeria,1280,0,0,1280,current,Sep-Dec,2019
Nigeria,3898,0,0,3898,current,Sep-Dec,2019
Nigeria,1340,0,0,1340,current,Sep-Dec,2019
Nigeria,3294,0,0,3294,current,Sep-Dec,2019
Nigeria,1318,0,0,1318,current,Sep-Dec,2019
Nigeria,2060,0,0,2060,current,Sep-Dec,2019
Nigeria,2847,0,0,2847,current,Sep-Dec,2019
Nigeria,1398,0,0,1398,current,Sep-Dec,2019
Nigeria,1319,0,0,1319,current,Sep-Dec,2019
Nigeria,1875,0,0,1875,current,Sep-Dec,2019
Nigeria,1954,0,0,1954,current,Sep-Dec,2019
Nigeria,1238,0,0,1238,current,Sep-Dec,2019
Nigeria,2269,0,0,2269,current,Sep-Dec,2019
Nigeria,1334,0,0,1334,current,Sep-Dec,2019
Nigeria,3498,0,0,3498,current,Sep-Dec,2019
Nigeria,18773,3413,0,22186,current,Sep-Dec,2019
Nigeria,19271,4130,0,23400,current,Sep-Dec,2019
Nigeria,83641,24600,0,108241,current,Sep-Dec,2019
Nigeria,48828,8138,0,56967,current,Sep-Dec,2019
Nigeria,40471,4857,0,45328,current,Sep-Dec,2019
Nigeria,35016,4830,0,39846,current,Sep-Dec,2019
Nigeria,62969,15742,0,78712,current,Sep-Dec,2019
Nigeria,90867,22717,0,113584,current,Sep-Dec,2019
Nigeria,50159,7166,0,57324,current,Sep-Dec,2019
Nigeria,35140,6693,0,41833,current,Sep-Dec,2019
Nigeria,11698,1063,0,12762,current,Sep-Dec,2019
Nigeria,20848,3475,0,24323,current,Sep-Dec,2019
Nigeria,52217,7121,0,59338,current,Sep-Dec,2019
Nigeria,61149,23519,0,84668,current,Sep-Dec,2019
Nigeria,35304,17652,0,52956,current,Sep-Dec,2019
Nigeria,38426,11823,0,50249,current,Sep-Dec,2019
Nigeria,68418,12440,0,80858,current,Sep-Dec,2019
Nigeria,17382,0,0,17382,current,Sep-Dec,2019
Nigeria,11698,0,0,11698,current,Sep-Dec,2019
Nigeria,12065,0,0,12065,current,Sep-Dec,2019
Nigeria,13240,0,0,13240,current,Sep-Dec,2019
Nigeria,12762,0,0,12762,current,Sep-Dec,2019
Nigeria,6153,0,0,6153,current,Sep-Dec,2019
Nigeria,13327,0,0,13327,current,Sep-Dec,2019
Nigeria,8102,0,0,8102,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,0,0,0,0,current,Sep-Dec,2019
Nigeria,45268,0,0,45268,current,Sep-Dec,2019
Nigeria,15194,0,0,15194,current,Sep-Dec,2019
Nigeria,71331,0,0,71331,current,Sep-Dec,2019
Nigeria,39494,0,0,39494,current,Sep-Dec,2019
Nigeria,13792,0,0,13792,current,Sep-Dec,2019
Nigeria,3121,0,0,3121,current,Sep-Dec,2019
Nigeria,7892,0,0,7892,current,Sep-Dec,2019
Nigeria,16511,0,0,16511,current,Sep-Dec,2019
Nigeria,49347,0,0,49347,current,Sep-Dec,2019
Chad,11925,0,0,11925,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,5282,0,0,5282,current,Jan-May,2019
Chad,10063,0,0,10063,current,Jan-May,2019
Chad,3253,0,0,3253,current,Jan-May,2019
Chad,1166,0,0,1166,current,Jan-May,2019
Chad,9720,0,0,9720,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,14478,0,0,14478,current,Jan-May,2019
Chad,3753,0,0,3753,current,Jan-May,2019
Chad,4538,0,0,4538,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,704,0,0,704,current,Jan-May,2019
Chad,4609,0,0,4609,current,Jan-May,2019
Chad,3113,0,0,3113,current,Jan-May,2019
Chad,8014,0,0,8014,current,Jan-May,2019
Chad,9123,0,0,9123,current,Jan-May,2019
Chad,4536,0,0,4536,current,Jan-May,2019
Chad,2616,0,0,2616,current,Jan-May,2019
Chad,4712,0,0,4712,current,Jan-May,2019
Chad,4525,0,0,4525,current,Jan-May,2019
Chad,6176,0,0,6176,current,Jan-May,2019
Chad,2199,0,0,2199,current,Jan-May,2019
Chad,7281,0,0,7281,current,Jan-May,2019
Chad,5621,0,0,5621,current,Jan-May,2019
Chad,2564,0,0,2564,current,Jan-May,2019
Chad,1569,0,0,1569,current,Jan-May,2019
Chad,2258,0,0,2258,current,Jan-May,2019
Chad,4361,0,0,4361,current,Jan-May,2019
Chad,7263,0,0,7263,current,Jan-May,2019
Chad,1212,0,0,1212,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,2403,0,0,2403,current,Jan-May,2019
Chad,2550,0,0,2550,current,Jan-May,2019
Chad,1983,0,0,1983,current,Jan-May,2019
Chad,290,0,0,290,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,0,0,0,0,current,Jan-May,2019
Chad,10887,0,0,10887,current,Jan-May,2019
Chad,3879,0,0,3879,current,Jan-May,2019
Chad,5074,0,0,5074,current,Jan-May,2019
Chad,31770,1986,0,33756,current,Jan-May,2019
Chad,50962,2998,0,53960,current,Jan-May,2019
Chad,9404,553,0,9958,current,Jan-May,2019
Chad,9444,630,0,10074,current,Jan-May,2019
Chad,4017,0,0,4017,current,Jan-May,2019
Chad,1537,0,0,1537,current,Jan-May,2019
Chad,6158,0,0,6158,current,Jan-May,2019
Chad,10691,0,0,10691,current,Jan-May,2019
Chad,3584,0,0,3584,current,Jan-May,2019
Chad,2454,205,0,2659,current,Jan-May,2019
Chad,1735,158,0,1893,current,Jan-May,2019
Chad,32001,2909,0,34911,current,Sep-Dec,2019
Chad,31844,5307,0,37151,current,Sep-Dec,2019
Chad,14621,0,0,14621,current,Sep-Dec,2019
Chad,2337,0,0,2337,current,Sep-Dec,2019
Chad,821,0,0,821,current,Sep-Dec,2019
Chad,1157,0,0,1157,current,Sep-Dec,2019
Chad,3763,0,0,3763,current,Sep-Dec,2019
Chad,43523,0,0,43523,current,Sep-Dec,2019
Chad,4718,0,0,4718,current,Sep-Dec,2019
Chad,50436,0,0,50436,current,Sep-Dec,2019
Chad,9950,0,0,9950,current,Sep-Dec,2019
Chad,26395,0,0,26395,current,Sep-Dec,2019
Chad,22584,2053,0,24637,current,Sep-Dec,2019
Chad,1803,0,0,1803,current,Sep-Dec,2019
Chad,2681,0,0,2681,current,Sep-Dec,2019
Chad,952,0,0,952,current,Sep-Dec,2019
Chad,0,0,0,0,current,Sep-Dec,2019
Chad,4502,0,0,4502,current,Sep-Dec,2019
Chad,1200,0,0,1200,current,Sep-Dec,2019
Chad,2537,0,0,2537,current,Sep-Dec,2019
Chad,2464,0,0,2464,current,Sep-Dec,2019
Chad,1524,0,0,1524,current,Sep-Dec,2019
Chad,5586,0,0,5586,current,Sep-Dec,2019
Chad,8314,0,0,8314,current,Sep-Dec,2019
Chad,10084,0,0,10084,current,Sep-Dec,2019
Chad,2208,0,0,2208,current,Sep-Dec,2019
Chad,4514,0,0,4514,current,Sep-Dec,2019
Chad,1575,0,0,1575,current,Sep-Dec,2019
Chad,5126,0,0,5126,current,Sep-Dec,2019
Chad,24950,0,0,24950,current,Sep-Dec,2019
Chad,2387,0,0,2387,current,Sep-Dec,2019
Chad,4553,0,0,4553,current,Sep-Dec,2019
Chad,3018,0,0,3018,current,Sep-Dec,2019
Chad,742,0,0,742,current,Sep-Dec,2019
Chad,31554,4508,0,36062,current,Sep-Dec,2019
Chad,14724,2677,0,17400,current,Sep-Dec,2019
Chad,5253,0,0,5253,current,Sep-Dec,2019
Chad,7948,993,0,8941,current,Sep-Dec,2019
Chad,24731,0,0,24731,current,Sep-Dec,2019
Chad,5726,573,0,6299,current,Sep-Dec,2019
Chad,9776,1304,0,11080,current,Sep-Dec,2019
Chad,1482,0,0,1482,current,Sep-Dec,2019
Chad,816,0,0,816,current,Sep-Dec,2019
Chad,14633,0,0,14633,current,Sep-Dec,2019
Chad,3130,0,0,3130,current,Sep-Dec,2019
Chad,2708,0,0,2708,current,Sep-Dec,2019
Chad,9368,0,0,9368,current,Sep-Dec,2019
Chad,7083,0,0,7083,current,Sep-Dec,2019
Chad,0,0,0,0,current,Sep-Dec,2019
Chad,0,0,0,0,current,Sep-Dec,2019
Chad,2074,0,0,2074,current,Sep-Dec,2019
Chad,3181,0,0,3181,current,Sep-Dec,2019
Chad,9667,0,0,9667,current,Sep-Dec,2019
Chad,0,0,0,0,current,Sep-Dec,2019
Chad,6393,0,0,6393,current,Sep-Dec,2019
Chad,0,0,0,0,current,Sep-Dec,2019
Chad,10416,0,0,10416,current,Sep-Dec,2019
Chad,6734,0,0,6734,current,Sep-Dec,2019
Chad,3622,0,0,3622,current,Sep-Dec,2019
Chad,3354,0,0,3354,current,Sep-Dec,2019
Chad,0,0,0,0,current,Sep-Dec,2019
Chad,0,0,0,0,current,Sep-Dec,2019
Chad,7717,0,0,7717,current,Sep-Dec,2019
Chad,7494,0,0,7494,current,Sep-Dec,2019
Chad,0,0,0,0,current,Sep-Dec,2019
Chad,9396,0,0,9396,current,Sep-Dec,2019
Chad,0,0,0,0,current,Sep-Dec,2019
Chad,0,0,0,0,current,Sep-Dec,2019
Chad,0,0,0,0,current,Sep-Dec,2019
Cameroon,0,0,0,0,current,Jan-May,2019
Cameroon,0,0,0,0,current,Jan-May,2019
Cameroon,0,0,0,0,current,Jan-May,2019
Cameroon,4617,0,0,4617,current,Jan-May,2019
Cameroon,0,0,0,0,current,Jan-May,2019
Cameroon,7629,0,0,7629,current,Jan-May,2019
Cameroon,6498,0,0,6498,current,Jan-May,2019
Cameroon,12175,0,0,12175,current,Jan-May,2019
Cameroon,24318,0,0,24318,current,Jan-May,2019
Cameroon,26425,0,0,26425,current,Jan-May,2019
Cameroon,20038,0,0,20038,current,Jan-May,2019
Cameroon,43537,0,0,43537,current,Jan-May,2019
Cameroon,16649,0,0,16649,current,Jan-May,2019
Cameroon,14355,0,0,14355,current,Jan-May,2019
Cameroon,57602,0,0,57602,current,Jan-May,2019
Cameroon,26405,0,0,26405,current,Jan-May,2019
Cameroon,2153,0,0,2153,current,Jan-May,2019
Cameroon,5064,0,0,5064,current,Jan-May,2019
Cameroon,11629,0,0,11629,current,Jan-May,2019
Cameroon,43419,5210,0,48629,current,Jan-May,2019
Cameroon,89550,8955,0,98505,current,Jan-May,2019
Cameroon,37538,0,0,37538,current,Jan-May,2019
Cameroon,58574,6759,0,65332,current,Jan-May,2019
Cameroon,21866,0,0,21866,current,Jan-May,2019
Cameroon,48219,5786,0,54005,current,Jan-May,2019
Cameroon,13027,5211,0,18238,current,Jan-May,2019
Cameroon,40664,4066,0,44731,current,Jan-May,2019
Cameroon,2013,0,0,2013,current,Jan-May,2019
Cameroon,2244,0,0,2244,current,Jan-May,2019
Cameroon,904,0,0,904,current,Jan-May,2019
Cameroon,7948,0,0,7948,current,Jan-May,2019
Cameroon,12577,0,0,12577,current,Jan-May,2019
Cameroon,2638,0,0,2638,current,Jan-May,2019
Cameroon,12657,0,0,12657,current,Jan-May,2019
Cameroon,129724,19459,0,149183,current,Jan-May,2019
Cameroon,2936,0,0,2936,current,Jan-May,2019
Cameroon,34797,1582,0,36379,current,Jan-May,2019
Cameroon,20141,0,0,20141,current,Jan-May,2019
Cameroon,113594,18175,0,131769,current,Jan-May,2019
Cameroon,20456,0,0,20456,current,Jan-May,2019
Cameroon,9035,0,0,9035,current,Sep-Dec,2019
Cameroon,68511,13702,0,82213,current,Sep-Dec,2019
Cameroon,7443,0,0,7443,current,Sep-Dec,2019
Cameroon,11385,0,0,11385,current,Sep-Dec,2019
Cameroon,68715,4908,0,73623,current,Sep-Dec,2019
Cameroon,49236,0,0,49236,current,Sep-Dec,2019
Cameroon,5672,0,0,5672,current,Sep-Dec,2019
Cameroon,2503,0,0,2503,current,Sep-Dec,2019
Cameroon,2831,0,0,2831,current,Sep-Dec,2019
Cameroon,7793,0,0,7793,current,Sep-Dec,2019
Cameroon,4810,0,0,4810,current,Sep-Dec,2019
Cameroon,9412,0,0,9412,current,Sep-Dec,2019
Cameroon,2094,0,0,2094,current,Sep-Dec,2019
