adm0_name,adm0_gaulcode,adm0_pcod3,adm0_pcod2,region,adm1_name,adm1_gaulcode,adm1_pcod3,adm1_pcod2,adm2_name,adm2_gaulcode,adm2_pcod3,adm2_pcod2,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35,chtype,exercise_code,exercise_label,exercise_year,reference_code,reference_label,reference_year,foodconsumption_phase,livelihoods_phase,nutrition_phase,mortality_phase,usethisperiod
Niger,181,NER,NE,,Zinder,2209,NER007,NE07,Goure,123664,NER007004,NE0704,430141,2,288194,129042,12904,0,0,12904,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Niger,181,NER,NE,,Zinder,2209,NER007,NE07,Tanout,123666,NER007009,NE0709,563102,1,461744,84465,16893,0,0,16893,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Niger,181,NER,NE,,Zinder,2209,NER007,NE07,Tesker,22584,NER007010,NE0710,48722,1,40926,7308,487,0,0,487,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Niger,181,NER,NE,,Agadez,2202,NER001,NE01,Aderbissinat,22553,NER001001,NE0101,45105,1,39241,4510,1353,0,0,1353,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Agadez,2202,NER001,NE01,Arlit,123656,NER001002,NE0102,134122,2,97909,26824,9389,0,0,9389,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Agadez,2202,NER001,NE01,Bilma,22552,NER001003,NE0103,22904,1,19468,2290,1145,0,0,1145,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Agadez,2202,NER001,NE01,Tchirozerine,123654,NER001006,NE0106,161504,2,114668,40376,6460,0,0,6460,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Agadez,2202,NER001,NE01,Iferouane,22551,NER001004,NE0104,41799,2,32185,8360,1254,0,0,1254,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Agadez,2202,NER001,NE01,Ingall,123655,NER001005,NE0105,66283,2,43084,16571,6628,0,0,6628,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Diffa,2203,NER002,NE02,Bosso,123658,NER002001,NE0201,39212,2,21567,11764,5882,0,0,5882,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Diffa,2203,NER002,NE02,Diffa Commune,,NER002002002,NE020202,72099,2,48306,18025,5768,0,0,5768,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Diffa,2203,NER002,NE02,Diffa,22554,NER002002,NE0202,131949,2,84447,27709,19792,0,0,19792,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Diffa,2203,NER002,NE02,Goudoumaria,22555,NER002003,NE0203,128466,1,105342,20555,2569,0,0,2569,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Diffa,2203,NER002,NE02,Maine-Soroa,123659,NER002004,NE0204,168203,2,104286,50461,13456,0,0,13456,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Diffa,2203,NER002,NE02,N'Gourti,22556,NER002005,NE0205,66133,2,47616,13227,5291,0,0,5291,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Diffa,2203,NER002,NE02,N'Guigmi,123657,NER002006,NE0206,93737,3,35620,31871,26246,0,0,26246,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Dosso,2204,NER003,NE03,Boboye,123646,NER003001,NE0301,339340,1,285046,50901,3393,0,0,3393,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Dosso,2204,NER003,NE03,Dioundiou,123647,NER003002,NE0302,147257,1,125168,17671,4418,0,0,4418,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Dosso,2204,NER003,NE03,Dosso,22559,NER003004,NE0304,541969,1,460674,70456,10839,0,0,10839,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Dosso,2204,NER003,NE03,Dogondoutchi,123661,NER003003,NE0303,500382,1,435332,60046,5004,0,0,5004,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Dosso,2204,NER003,NE03,Falmey,22557,NER003005,NE0305,138735,1,117925,18036,2775,0,0,2775,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Dosso,2204,NER003,NE03,Gaya,22560,NER003006,NE0306,351486,1,316337,31634,3515,0,0,3515,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Dosso,2204,NER003,NE03,Loga,22561,NER003007,NE0307,235825,1,191018,40090,4716,0,0,4716,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Dosso,2204,NER003,NE03,Tibiri (Doutchi),22558,NER003008,NE0308,362741,1,326467,32647,3627,0,0,3627,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Aguie,22562,NER004001,NE0401,339495,2,169748,118823,50924,0,0,50924,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Bermo,123660,NER004002,NE0402,72143,1,43286,23086,5771,0,0,5771,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Dakoro,22563,NER004003,NE0403,870034,1,704728,139205,26101,0,0,26101,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Gazaoua,123667,NER004004,NE0404,221553,1,190536,28802,2216,0,0,2216,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Guidan-Roumdji,22564,NER004005,NE0405,722773,1,607129,72277,43366,0,0,43366,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Madarounfa,22565,NER004006,NE0406,619469,1,532743,74336,12389,0,0,12389,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Mayahi,22566,NER004008,NE0408,768963,1,638239,107655,23069,0,0,23069,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Tessaoua,22567,NER004009,NE0409,711919,2,434271,227814,49834,0,0,49834,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Niamey,2206,NER008,NE08,Niamey Arrondissement 1,,NER008001001,NE080101,269543,2,161726,94340,13477,0,0,13477,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Niamey,2206,NER008,NE08,Niamey Arrondissement 2,,NER008001002,NE080102,316872,2,190123,110905,15844,0,0,15844,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Niamey,2206,NER008,NE08,Niamey Arrondissement 3,,NER008001003,NE080103,209421,2,125653,73297,10471,0,0,10471,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Niamey,2206,NER008,NE08,Niamey Arrondissement 4,,NER008001004,NE080104,352277,2,228980,105683,17614,0,0,17614,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Niamey,2206,NER008,NE08,Niamey Arrondissement 5,,NER008001005,NE080105,169759,2,110343,50928,8488,0,0,8488,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Bagaroua,22573,NER005002,NE0502,95923,2,68105,23981,3837,0,0,3837,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Birni N'Konni,22571,NER005003,NE0503,415157,1,352883,41516,20758,0,0,20758,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Bouza,22572,NER005004,NE0504,590936,2,395927,147734,47275,0,0,47275,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Illela,123650,NER005005,NE0505,446650,1,361786,75930,8933,0,0,8933,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Keita,22574,NER005006,NE0506,447283,2,290734,134185,22364,0,0,22364,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Madaoua,22575,NER005007,NE0507,723854,1,636992,72385,14477,0,0,14477,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Malbaza,123649,NER005008,NE0508,308372,2,209693,77093,21586,0,0,21586,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Tahoua,22576,NER005009,NE0509,771335,2,509081,231400,30853,0,0,30853,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Abalak,123651,NER005001,NE0501,340076,3,170038,95221,74817,0,0,74817,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Tassara,123653,NER005010,NE0510,32451,2,19795,11358,1298,0,0,1298,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Tchintabaraden,123652,NER005011,NE0511,192509,2,152082,34652,5775,0,0,5775,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Tillia,22577,NER005012,NE0512,51740,2,32079,15522,4139,0,0,4139,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tillaberi,2208,NER006,NE06,Balleyara,22578,NER006003,NE0603,144027,2,103699,28805,11522,0,0,11522,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tillaberi,2208,NER006,NE06,Ouallam,22580,NER006009,NE0609,439907,3,175963,153967,109977,0,0,109977,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tillaberi,2208,NER006,NE06,Abala,123644,NER006001,NE0601,193974,2,126083,50433,17458,0,0,17458,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tillaberi,2208,NER006,NE06,Ayerou,123642,NER006002,NE0602,76669,3,30668,26834,19167,0,0,19167,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tillaberi,2208,NER006,NE06,Banibangou,123645,NER006004,NE0604,90004,3,49502,22501,18001,0,0,18001,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tillaberi,2208,NER006,NE06,Bankilare,123640,NER006005,NE0605,114127,3,45651,39944,28532,0,0,28532,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tillaberi,2208,NER006,NE06,Filingue,123643,NER006006,NE0606,412351,2,292769,107211,12371,0,0,12371,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tillaberi,2208,NER006,NE06,Gotheye,22582,NER006007,NE0607,324049,2,226834,81012,16202,0,0,16202,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tillaberi,2208,NER006,NE06,Kollo,22579,NER006008,NE0608,625664,2,425452,187699,12513,0,0,12513,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tillaberi,2208,NER006,NE06,Say,123648,NER006010,NE0610,236103,2,172355,59026,4722,0,0,4722,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tillaberi,2208,NER006,NE06,Tera,123641,NER006011,NE0611,451984,2,307349,112996,31639,0,0,31639,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tillaberi,2208,NER006,NE06,Tillaberi,22583,NER006012,NE0612,241547,2,157006,60387,24155,0,0,24155,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tillaberi,2208,NER006,NE06,Torodi,22581,NER006013,NE0613,245498,2,132569,73649,39280,0,0,39280,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Zinder,2209,NER007,NE07,Belbedji,22588,NER007001,NE0701,131907,1,106845,23743,1319,0,0,1319,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Zinder,2209,NER007,NE07,Damagaram Takaya,22587,NER007002,NE0702,329821,1,280348,39579,9895,0,0,9895,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Zinder,2209,NER007,NE07,Dungass,123665,NER007003,NE0703,483946,2,338762,91950,53234,0,0,53234,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Zinder,2209,NER007,NE07,Goure,123664,NER007004,NE0704,448322,3,197262,134497,103114,13450,0,116564,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Zinder,2209,NER007,NE07,Kantche,22586,NER007005,NE0705,545917,2,403979,114643,27296,0,0,27296,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Zinder,2209,NER007,NE07,Magaria,22585,NER007006,NE0706,790117,2,616291,86913,55308,31605,0,86913,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Zinder,2209,NER007,NE07,Mirriah,123663,NER007007,NE0707,694052,1,562182,62465,41643,27762,0,69405,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Zinder,2209,NER007,NE07,Takeita,123662,NER007008,NE0708,337547,1,290290,33755,13502,0,0,13502,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Zinder,2209,NER007,NE07,Tanout,123666,NER007009,NE0709,586903,1,487129,70428,17607,11738,0,29345,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Zinder,2209,NER007,NE07,Tesker,22584,NER007010,NE0710,50782,3,22852,15235,11172,1523,0,12696,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tillaberi,2208,NER006,NE06,Camp Abala,,,,15339,3,3681,6136,4448,1074,0,5522,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tillaberi,2208,NER006,NE06,Camp Taberey Berey,,,,11219,2,5497,3814,1907,0,0,1907,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Zar Intikan,,,,19133,3,6123,6888,4975,1148,0,6123,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Tillaberi,2208,NER006,NE06,Camp Mangaize,,,,7308,3,2558,2558,1827,365,0,2192,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Niger,181,NER,NE,,Diffa,2203,NER002,NE02,Sayam Forage,,,,17382,2,10429,5215,1738,0,0,1738,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Kukawa,190954,NGA008017,NG0817,158123,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Monguno,190987,NGA008024,NG0824,185010,3,20351,48103,96205,20351,0,116556,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Kaga,191041,NGA008014,NG0814,125063,2,60030,43772,17509,3752,0,21261,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Magumeri,190998,NGA008020,NG0820,273135,3,81940,109254,73746,8194,0,81940,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Nganzai,190976,NGA008026,NG0826,129888,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Mobbar,191407,NGA008023,NG0823,181741,2,72696,81783,27261,0,0,27261,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Gubio,190969,NGA008009,NG0809,170477,3,47734,80124,34095,8524,0,42619,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Guzamala,190958,NGA008010,NG0810,17714,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Bama,22700,NGA008003,NG0803,126125,3,16396,44144,52972,12612,0,65585,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Maiduguri,191040,NGA008021,NG0821,863569,2,518141,259071,86357,0,0,86357,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Jere,191026,NGA0080013,NG0813,824278,2,461596,280255,82428,0,0,82428,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Konduga,191024,NGA008016,NG0816,211172,2,97139,88692,25341,0,0,25341,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Dikwa,22703,NGA008008,NG0808,119724,3,23945,35917,47890,11972,0,59862,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Mafa,191014,NGA008019,NG0819,31066,2,12426,13980,4349,311,0,4660,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Kala/Balge,191010,NGA008015,NG0815,83442,3,4172,29205,37549,12516,0,50065,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Ngala,191006,NGA008025,NG0825,117969,3,41289,58984,17695,0,0,17695,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Biu,191089,NGA008005,NG0805,323251,1,261833,48488,12930,0,0,12930,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Bayo,191093,NGA008004,NG0804,122172,1,100181,20769,1222,0,0,1222,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Hawul,191097,NGA008012,NG0812,236005,1,177004,42481,16520,0,0,16520,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Chibok,191091,NGA008006,NG0806,125421,1,102845,16305,6271,0,0,6271,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Damboa,191073,NGA008007,NG0807,129385,3,54342,42697,32346,0,0,32346,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Gwoza,22704,NGA008011,NG0811,190941,3,51554,61101,64920,13366,0,78286,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Kwaya Kusar,191099,NGA008018,NG0818,114830,1,99902,14928,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Shani,191102,NGA008027,NG0827,154388,1,126598,20070,7719,0,0,7719,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Askira/Uba,22699,NGA008002,NG0802,281932,2,98676,140966,42290,0,0,42290,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Abadam,190950,NGA008001,NG0801,,,,,,,,,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Borno,2216,NGA008,NG08,Marte,191406,NGA008022,NG0822,,,,,,,,,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Zamfara,65710,NGA037,NG37,Zamfara Central,6571001,,NG03701,1761474,1,1426794,246606,88074,0,0,88074,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Zamfara,65710,NGA037,NG37,Zamfara North,6571002,,NG03702,1317528,1,1172600,131753,13175,0,0,13175,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Zamfara,65710,NGA037,NG37,Zamfara West,6571003,,NG03703,1724387,1,1465729,241414,17244,0,0,17244,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Yobe,2240,NGA036,NG36,Bursari,190973,NGA036002,NG3602,173207,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Yobe,2240,NGA036,NG36,Damaturu,191032,NGA036003,NG3603,308191,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Yobe,2240,NGA036,NG36,Geidam,23120,NGA036006,NG3606,320261,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Yobe,2240,NGA036,NG36,Gujba,191063,NGA036007,NG3607,326992,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Yobe,2240,NGA036,NG36,Gulani,191085,NGA036008,NG3608,220518,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Yobe,2240,NGA036,NG36,Tarmua,191003,NGA036015,NG3615,168997,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Yobe,2240,NGA036,NG36,Yunusari,23124,NGA036016,NG3616,230477,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Yobe,2240,NGA036,NG36,Bade,191423,NGA036001,NG3601,177032,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Yobe,2240,NGA036,NG36,Jakusko,190982,NGA036009,NG3609,185154,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Yobe,2240,NGA036,NG36,Karasuwa,190961,NGA036010,NG3610,104972,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Yobe,2240,NGA036,NG36,Machina,190956,NGA036011,NG3611,98100,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Yobe,2240,NGA036,NG36,Yusufari,190952,NGA036017,NG3617,194962,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Yobe,2240,NGA036,NG36,Nangere,191028,NGA036012,NG3612,148054,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Yobe,2240,NGA036,NG36,Fune,23119,NGA036005,NG3605,313576,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Yobe,2240,NGA036,NG36,Fika,23118,NGA036004,NG3604,176734,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Yobe,2240,NGA036,NG36,Nguru,190960,NGA036013,NG3613,190945,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Yobe,2240,NGA036,NG36,Potiskum,191050,NGA036014,NG3614,544260,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Taraba,2239,NGA035,NG35,Taraba Central,223901,,NG03501,1261394,1,1084799,163981,12614,0,0,12614,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Taraba,2239,NGA035,NG35,Taraba North,223902,,NG03502,1081136,1,886532,172982,21623,0,0,21623,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Taraba,2239,NGA035,NG35,Taraba South,223903,,NG03503,1027700,1,904376,113047,10277,0,0,10277,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Adamawa,2211,NGA002,NG02,Madagali,22610,NGA002010,NG0210,204759,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Adamawa,2211,NGA002,NG02,Michika,22613,NGA002013,NG0213,235205,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Adamawa,2211,NGA002,NG02,Mubi North,191101,NGA002014,NG0214,229264,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Adamawa,2211,NGA002,NG02,Mubi South,191106,NGA002015,NG0215,196899,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Adamawa,2211,NGA002,NG02,Maiha,22611,NGA002011,NG0211,166929,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
Nigeria,182,NGA,NG,,Adamawa,2211,NGA002,NG02,Gombi,191126,NGA002005,NG0205,223916,,0,0,0,0,0,0,current,2,Jan-May,2019,2,Jan-May,2019,,,,,Y
